inst,block,domain,repair,PLL
u_hcm/lif_u0/rce_24_ch_u0/falcon_top_v0_u0/pcs_top_v0_u0/fec/fec_rx_v0,fec_rx_v0,serdes_rxwclk_6_,FALSE,
u_hcm/lif_u0/rce_24_ch_u0/falcon_top_v0_u0/pcs_top_v0_u0/fec/fec_rx_v0,fec_rx_v0,serdes_rxwclk_17_,FALSE,
u_hcm/lif_u0/rce_24_ch_u0/falcon_top_v0_u0/pcs_top_v0_u0/fec/fec_rx_v0,fec_rx_v0,serdes_rxwclk_5_,FALSE,
u_hcm/lif_u0/rce_24_ch_u0/falcon_top_v0_u0/pcs_top_v0_u0/fec/fec_rx_v0,fec_rx_v0,serdes_rxwclk_16_,FALSE,
u_hcm/lif_u0/rce_24_ch_u0/falcon_top_v0_u0/pcs_top_v0_u0/fec/fec_rx_v0,fec_rx_v0,serdes_rxwclk_4_,FALSE,
u_hcm/lif_u0/rce_24_ch_u0/falcon_top_v0_u0/pcs_top_v0_u0/fec/fec_rx_v0,fec_rx_v0,serdes_rxwclk_15_,FALSE,
u_hcm/lif_u0/rce_24_ch_u0/falcon_top_v0_u0/pcs_top_v0_u0/fec/fec_rx_v0,fec_rx_v0,serdes_rxwclk_3_,FALSE,
u_hcm/lif_u0/rce_24_ch_u0/falcon_top_v0_u0/pcs_top_v0_u0/fec/fec_rx_v0,fec_rx_v0,serdes_rxwclk_14_,FALSE,
u_hcm/lif_u0/rce_24_ch_u0/falcon_top_v0_u0/pcs_top_v0_u0/fec/fec_rx_v0,fec_rx_v0,serdes_rxwclk_2_,FALSE,
u_hcm/lif_u0/rce_24_ch_u0/falcon_top_v0_u0/pcs_top_v0_u0/fec/fec_rx_v0,fec_rx_v0,serdes_rxwclk_13_,FALSE,
u_hcm/lif_u0/rce_24_ch_u0/falcon_top_v0_u0/pcs_top_v0_u0/fec/fec_rx_v0,fec_rx_v0,serdes_rxwclk_1_,FALSE,
u_hcm/lif_u0/rce_24_ch_u0/falcon_top_v0_u0/pcs_top_v0_u0/fec/fec_rx_v0,fec_rx_v0,serdes_rxwclk_12_,FALSE,
u_hcm/lif_u0/rce_24_ch_u0/falcon_top_v0_u0/pcs_top_v0_u0/fec/fec_rx_v0,fec_rx_v0,serdes_rxwclk_0_,FALSE,
u_hcm/lif_u0/rce_24_ch_u0/falcon_top_v0_u0/pcs_top_v0_u0/fec/fec_rx_v0,fec_rx_v0,pcs_clk,FALSE,
u_hcm/lif_u0/rce_24_ch_u0/falcon_top_v0_u0/pcs_top_v0_u0/fec/fec_tx_v0,fec_tx_v0,serdes_txwclk_0_,FALSE,u_scan_pll_937
u_hcm/lif_u0/rce_24_ch_u0/falcon_top_v0_u0/pcs_top_v0_u0/fec/fec_tx_v0,fec_tx_v0,serdes_txwclk_10_,FALSE,u_scan_pll_937
u_hcm/lif_u0/rce_24_ch_u0/falcon_top_v0_u0/pcs_top_v0_u0/fec/fec_tx_v0,fec_tx_v0,serdes_txwclk_11_,FALSE,
u_hcm/lif_u0/rce_24_ch_u0/falcon_top_v0_u0/pcs_top_v0_u0/fec/fec_tx_v0,fec_tx_v0,serdes_txwclk_12_,FALSE,
u_hcm/lif_u0/rce_24_ch_u0/falcon_top_v0_u0/pcs_top_v0_u0/fec/fec_tx_v0,fec_tx_v0,serdes_txwclk_13_,FALSE,u_scan_pll_937
u_hcm/lif_u0/rce_24_ch_u0/falcon_top_v0_u0/pcs_top_v0_u0/fec/fec_tx_v0,fec_tx_v0,serdes_txwclk_14_,FALSE,
u_hcm/lif_u0/rce_24_ch_u0/falcon_top_v0_u0/pcs_top_v0_u0/fec/fec_tx_v0,fec_tx_v0,serdes_txwclk_15_,FALSE,
u_hcm/lif_u0/rce_24_ch_u0/falcon_top_v0_u0/pcs_top_v0_u0/fec/fec_tx_v0,fec_tx_v0,serdes_txwclk_16_,FALSE,
u_hcm/lif_u0/rce_24_ch_u0/falcon_top_v0_u0/pcs_top_v0_u0/fec/fec_tx_v0,fec_tx_v0,serdes_txwclk_17_,FALSE,u_scan_pll_937
u_hcm/lif_u0/rce_24_ch_u0/falcon_top_v0_u0/pcs_top_v0_u0/fec/fec_tx_v0,fec_tx_v0,serdes_txwclk_18_,FALSE,
u_hcm/lif_u0/rce_24_ch_u0/falcon_top_v0_u0/pcs_top_v0_u0/fec/fec_tx_v0,fec_tx_v0,serdes_txwclk_19_,FALSE,
u_hcm/lif_u0/rce_24_ch_u0/falcon_top_v0_u0/pcs_top_v0_u0/fec/fec_tx_v0,fec_tx_v0,serdes_txwclk_1_,FALSE,
u_hcm/lif_u0/rce_24_ch_u0/falcon_top_v0_u0/pcs_top_v0_u0/fec/fec_tx_v0,fec_tx_v0,serdes_txwclk_20_,FALSE,u_scan_pll_937
u_hcm/lif_u0/rce_24_ch_u0/falcon_top_v0_u0/pcs_top_v0_u0/fec/fec_tx_v0,fec_tx_v0,serdes_txwclk_21_,FALSE,
u_hcm/lif_u0/rce_24_ch_u0/falcon_top_v0_u0/pcs_top_v0_u0/fec/fec_tx_v0,fec_tx_v0,serdes_txwclk_22_,FALSE,
u_hcm/lif_u0/rce_24_ch_u0/falcon_top_v0_u0/pcs_top_v0_u0/fec/fec_tx_v0,fec_tx_v0,serdes_txwclk_23_,FALSE,
u_hcm/lif_u0/rce_24_ch_u0/falcon_top_v0_u0/pcs_top_v0_u0/fec/fec_tx_v0,fec_tx_v0,serdes_txwclk_2_,FALSE,u_scan_pll_937
u_hcm/lif_u0/rce_24_ch_u0/falcon_top_v0_u0/pcs_top_v0_u0/fec/fec_tx_v0,fec_tx_v0,serdes_txwclk_3_,FALSE,
u_hcm/lif_u0/rce_24_ch_u0/falcon_top_v0_u0/pcs_top_v0_u0/fec/fec_tx_v0,fec_tx_v0,serdes_txwclk_4_,FALSE,
u_hcm/lif_u0/rce_24_ch_u0/falcon_top_v0_u0/pcs_top_v0_u0/fec/fec_tx_v0,fec_tx_v0,serdes_txwclk_5_,FALSE,
u_hcm/lif_u0/rce_24_ch_u0/falcon_top_v0_u0/pcs_top_v0_u0/fec/fec_tx_v0,fec_tx_v0,serdes_txwclk_6_,FALSE,u_scan_pll_937
u_hcm/lif_u0/rce_24_ch_u0/falcon_top_v0_u0/pcs_top_v0_u0/fec/fec_tx_v0,fec_tx_v0,serdes_txwclk_7_,FALSE,
u_hcm/lif_u0/rce_24_ch_u0/falcon_top_v0_u0/pcs_top_v0_u0/fec/fec_tx_v0,fec_tx_v0,serdes_txwclk_8_,FALSE,
u_hcm/lif_u0/rce_24_ch_u0/falcon_top_v0_u0/pcs_top_v0_u0/fec/fec_tx_v0,fec_tx_v0,serdes_txwclk_9_,FALSE,
u_hcm/lif_u0/rce_24_ch_u0/falcon_top_v0_u0/pcs_top_v0_u0/fec/fec_tx_v0,fec_tx_v0,pcs_clk,FALSE,u_ethip_pll/u_pll
u_hcm/lif_u0/rce_24_ch_u0/falcon_top_v0_u0/pcs_top_v0_u0/fec/fec_tx_v0,fec_tx_v0,pcs_clk,FALSE,
u_hcm/lif_u0/rce_24_ch_u0/falcon_top_v0_u0/pcs_top_v0_u0/pcs,pcs_v0,pcs_clk,FALSE,
u_hcm/lif_u0/rce_24_ch_u0/falcon_top_v0_u0/pcs_top_v0_u0/pcs,pcs_v0,sys_clk,FALSE,u_sys_pll/u_pll
u_hcm/mmu_u0/s_mmu_u0,s_mmu,sys_clk,FALSE,u_sys_pll/u_pll
u_hcm/mmu_u0/st_mmu_u0/st_mmu_rd_pack_u0,st_mmu_rd_pack,sys_clk,FALSE,u_sys_pll/u_pll
u_hcm/mmu_u0/st_mmu_u0/st_mmu_wr_pack_u0,st_mmu_wr_pack,sys_clk,FALSE,u_sys_pll/u_pll
u_hcm/nppu_u0/isu_u0,isu,sys_clk,FALSE,u_sys_pll/u_pll
u_hcm/nppu_u0/odma_u0,odma,sys_clk,FALSE,u_sys_pll/u_pll
u_hcm/nppu_u0/pkt_recv_u0,pkt_recv,sys_clk,FALSE,u_sys_pll/u_pll
u_hcm/nppu_u0/pktrx_u0,pktrx,sys_clk,FALSE,u_sys_pll/u_pll
u_hcm/ppu_u0,ppu,sys_clk,FALSE,u_sys_pll/u_pll
u_hcm/ppu_u0,ppu,me_core_clk,FALSE,
u_hcm/ppu_u0/cluster_u0,cluster,me_core_clk,FALSE,u_me_pll/u_pll
u_hcm/ppu_u0/cluster_u0,cluster,me_core_clk,FALSE,
u_hcm/ppu_u0/cluster_u0,cluster,sys_clk,FALSE,u_sys_pll/u_pll
u_hcm/ppu_u0/cluster_u1,cluster,me_core_clk,FALSE,
u_hcm/ppu_u0/cluster_u1,cluster,sys_clk,FALSE,u_sys_pll/u_pll
u_hcm/ppu_u0/cluster_u1,cluster,me_core_clk,FALSE,u_me_pll/u_pll
u_hcm/ppu_u0/cluster_u10,cluster,me_core_clk,FALSE,
u_hcm/ppu_u0/cluster_u10,cluster,sys_clk,FALSE,u_sys_pll/u_pll
u_hcm/ppu_u0/cluster_u10,cluster,me_core_clk,FALSE,u_me_pll/u_pll
u_hcm/ppu_u0/cluster_u11,cluster,me_core_clk,FALSE,u_me_pll/u_pll
u_hcm/ppu_u0/cluster_u11,cluster,me_core_clk,FALSE,
u_hcm/ppu_u0/cluster_u11,cluster,sys_clk,FALSE,u_sys_pll/u_pll
u_hcm/ppu_u0/cluster_u12,cluster,me_core_clk,FALSE,
u_hcm/ppu_u0/cluster_u12,cluster,sys_clk,FALSE,u_sys_pll/u_pll
u_hcm/ppu_u0/cluster_u12,cluster,me_core_clk,FALSE,u_me_pll/u_pll
u_hcm/ppu_u0/cluster_u13,cluster,me_core_clk,FALSE,
u_hcm/ppu_u0/cluster_u13,cluster,sys_clk,FALSE,u_sys_pll/u_pll
u_hcm/ppu_u0/cluster_u13,cluster,me_core_clk,FALSE,u_me_pll/u_pll
u_hcm/ppu_u0/cluster_u14,cluster,me_core_clk,FALSE,u_me_pll/u_pll
u_hcm/ppu_u0/cluster_u14,cluster,me_core_clk,FALSE,
u_hcm/ppu_u0/cluster_u14,cluster,sys_clk,FALSE,u_sys_pll/u_pll
u_hcm/ppu_u0/cluster_u15,cluster,me_core_clk,FALSE,
u_hcm/ppu_u0/cluster_u15,cluster,sys_clk,FALSE,u_sys_pll/u_pll
u_hcm/ppu_u0/cluster_u15,cluster,me_core_clk,FALSE,u_me_pll/u_pll
u_hcm/ppu_u0/cluster_u2,cluster,me_core_clk,FALSE,
u_hcm/ppu_u0/cluster_u2,cluster,sys_clk,FALSE,u_sys_pll/u_pll
u_hcm/ppu_u0/cluster_u2,cluster,me_core_clk,FALSE,u_me_pll/u_pll
u_hcm/ppu_u0/cluster_u3,cluster,me_core_clk,FALSE,u_me_pll/u_pll
u_hcm/ppu_u0/cluster_u3,cluster,me_core_clk,FALSE,
u_hcm/ppu_u0/cluster_u3,cluster,sys_clk,FALSE,u_sys_pll/u_pll
u_hcm/ppu_u0/cluster_u4,cluster,me_core_clk,FALSE,
u_hcm/ppu_u0/cluster_u4,cluster,sys_clk,FALSE,u_sys_pll/u_pll
u_hcm/ppu_u0/cluster_u4,cluster,me_core_clk,FALSE,u_me_pll/u_pll
u_hcm/ppu_u0/cluster_u5,cluster,me_core_clk,FALSE,
u_hcm/ppu_u0/cluster_u5,cluster,sys_clk,FALSE,u_sys_pll/u_pll
u_hcm/ppu_u0/cluster_u5,cluster,me_core_clk,FALSE,u_me_pll/u_pll
u_hcm/ppu_u0/cluster_u6,cluster,me_core_clk,FALSE,u_me_pll/u_pll
u_hcm/ppu_u0/cluster_u6,cluster,me_core_clk,FALSE,
u_hcm/ppu_u0/cluster_u6,cluster,sys_clk,FALSE,u_sys_pll/u_pll
u_hcm/ppu_u0/cluster_u7,cluster,me_core_clk,FALSE,
u_hcm/ppu_u0/cluster_u7,cluster,sys_clk,FALSE,u_sys_pll/u_pll
u_hcm/ppu_u0/cluster_u7,cluster,me_core_clk,FALSE,u_me_pll/u_pll
u_hcm/ppu_u0/cluster_u8,cluster,me_core_clk,FALSE,
u_hcm/ppu_u0/cluster_u8,cluster,sys_clk,FALSE,u_sys_pll/u_pll
u_hcm/ppu_u0/cluster_u8,cluster,me_core_clk,FALSE,u_me_pll/u_pll
u_hcm/ppu_u0/cluster_u9,cluster,me_core_clk,FALSE,u_me_pll/u_pll
u_hcm/ppu_u0/cluster_u9,cluster,me_core_clk,FALSE,
u_hcm/ppu_u0/cluster_u9,cluster,sys_clk,FALSE,u_sys_pll/u_pll
u_hcm/ppu_u0/ppu_mf_out_group_u0,ppu_mf_out_group,sys_clk,FALSE,u_sys_pll/u_pll
u_hcm/ppu_u0/ppu_mf_out_group_u0,ppu_mf_out_group,me_core_clk,FALSE,
u_hcm/sa_u0/sa_asm_u0,sa_asm,sys_clk,FALSE,u_sys_pll/u_pll
u_hcm/sa_u0/sa_mac_top_u0,sa_mac_top,crm_mac_loc_clk,FALSE,
u_hcm/sa_u0/sa_mac_top_u0,sa_mac_top,sys_clk,FALSE,u_sys_pll/u_pll
u_hcm/sa_u0/sa_mac_top_u0,sa_mac_top,xserdes_mac_ref_clk_0,FALSE,
u_hcm/sa_u0/sa_mac_top_u0,sa_mac_top,xserdes_mac_ref_clk_15,FALSE,
u_hcm/sa_u0/sa_mac_top_u0,sa_mac_top,xserdes_mac_ref_clk_2,FALSE,
u_hcm/sa_u0/sa_mac_top_u0,sa_mac_top,xserdes_mac_ref_clk_3,FALSE,
u_hcm/sa_u0/sa_mac_top_u0,sa_mac_top,xserdes_mac_ref_clk_9,FALSE,
u_hcm/sa_u0/sa_mac_top_u0,sa_mac_top,xserdes_mac_ref_clk_10,FALSE,
u_hcm/sa_u0/sa_mac_top_u0,sa_mac_top,xserdes_mac_ref_clk_11,FALSE,
u_hcm/sa_u0/sa_mac_top_u0,sa_mac_top,xserdes_mac_ref_clk_12,FALSE,
u_hcm/sa_u0/sa_mac_top_u0,sa_mac_top,xserdes_mac_ref_clk_13,FALSE,
u_hcm/sa_u0/sa_mac_top_u0,sa_mac_top,xserdes_mac_ref_clk_14,FALSE,
u_hcm/sa_u0/sa_mac_top_u0,sa_mac_top,xserdes_mac_ref_clk_16,FALSE,
u_hcm/sa_u0/sa_mac_top_u0,sa_mac_top,xserdes_mac_ref_clk_17,FALSE,
u_hcm/sa_u0/sa_mac_top_u0,sa_mac_top,xserdes_mac_ref_clk_1,FALSE,
u_hcm/sa_u0/sa_mac_top_u0,sa_mac_top,xserdes_mac_ref_clk_4,FALSE,
u_hcm/sa_u0/sa_mac_top_u0,sa_mac_top,xserdes_mac_ref_clk_5,FALSE,
u_hcm/sa_u0/sa_mac_top_u0,sa_mac_top,xserdes_mac_ref_clk_6,FALSE,
u_hcm/sa_u0/sa_mac_top_u0,sa_mac_top,xserdes_mac_ref_clk_7,FALSE,
u_hcm/sa_u0/sa_mac_top_u0,sa_mac_top,xserdes_mac_ref_clk_8,FALSE,
u_hcm/sa_u0/sa_mac_top_u1,sa_mac_top,crm_mac_loc_clk,FALSE,
u_hcm/sa_u0/sa_mac_top_u1,sa_mac_top,sys_clk,FALSE,u_sys_pll/u_pll
u_hcm/sa_u0/sa_mac_top_u1,sa_mac_top,xserdes_mac_ref_clk_0,FALSE,
u_hcm/sa_u0/sa_mac_top_u1,sa_mac_top,xserdes_mac_ref_clk_15,FALSE,
u_hcm/sa_u0/sa_mac_top_u1,sa_mac_top,xserdes_mac_ref_clk_2,FALSE,
u_hcm/sa_u0/sa_mac_top_u1,sa_mac_top,xserdes_mac_ref_clk_3,FALSE,
u_hcm/sa_u0/sa_mac_top_u1,sa_mac_top,xserdes_mac_ref_clk_9,FALSE,
u_hcm/sa_u0/sa_mac_top_u1,sa_mac_top,xserdes_mac_ref_clk_10,FALSE,
u_hcm/sa_u0/sa_mac_top_u1,sa_mac_top,xserdes_mac_ref_clk_11,FALSE,
u_hcm/sa_u0/sa_mac_top_u1,sa_mac_top,xserdes_mac_ref_clk_12,FALSE,
u_hcm/sa_u0/sa_mac_top_u1,sa_mac_top,xserdes_mac_ref_clk_13,FALSE,
u_hcm/sa_u0/sa_mac_top_u1,sa_mac_top,xserdes_mac_ref_clk_14,FALSE,
u_hcm/sa_u0/sa_mac_top_u1,sa_mac_top,xserdes_mac_ref_clk_16,FALSE,
u_hcm/sa_u0/sa_mac_top_u1,sa_mac_top,xserdes_mac_ref_clk_17,FALSE,
u_hcm/sa_u0/sa_mac_top_u1,sa_mac_top,xserdes_mac_ref_clk_1,FALSE,
u_hcm/sa_u0/sa_mac_top_u1,sa_mac_top,xserdes_mac_ref_clk_4,FALSE,
u_hcm/sa_u0/sa_mac_top_u1,sa_mac_top,xserdes_mac_ref_clk_5,FALSE,
u_hcm/sa_u0/sa_mac_top_u1,sa_mac_top,xserdes_mac_ref_clk_6,FALSE,
u_hcm/sa_u0/sa_mac_top_u1,sa_mac_top,xserdes_mac_ref_clk_7,FALSE,
u_hcm/sa_u0/sa_mac_top_u1,sa_mac_top,xserdes_mac_ref_clk_8,FALSE,
u_hcm/sa_u0/sa_xsw_u0,sa_xsw,sys_clk,FALSE,u_sys_pll/u_pll
u_hcm/se_u0/se_ex_u0/se_alg_top_u0/alg_altro_inst,alg_altro,alg_clk,FALSE,u_sys_pll/u_pll
u_hcm/se_u0/se_ex_u0/se_alg_top_u0/zgroup_u0,zgroup_a0_v0,sys_clk,FALSE,u_sys_pll/u_pll
u_hcm/se_u0/se_ex_u0/se_alg_top_u0/zgroup_u1,zgroup_a1_v0,sys_clk,FALSE,u_sys_pll/u_pll
u_hcm/se_u0/se_ex_u0/se_alg_top_u0/zgroup_u2,zgroup_a0_v1,sys_clk,FALSE,u_sys_pll/u_pll
u_hcm/se_u0/se_ex_u0/se_alg_top_u0/zgroup_u3,zgroup_a1_v1,sys_clk,FALSE,u_sys_pll/u_pll
u_hcm/se_u0/se_ex_u0/se_schd_other_u0,se_schd_other,sys_clk,FALSE,u_sys_pll/u_pll
u_hcm/se_u0/se_ex_u0/se_smmu1_u0,se_smmu1,sys_clk,FALSE,u_sys_pll/u_pll
u_hcm/se_u0/se_tcam_u0/se_tcam_other_u0,se_tcam_other,sys_clk,FALSE,u_sys_pll/u_pll
u_hcm/se_u0/smmu0_u0,smmu0,sys_clk,FALSE,u_sys_pll/u_pll
u_hcm/se_u0/stat_u0,stat,sys_clk,FALSE,u_sys_pll/u_pll
u_hcm/tm_u0/crdt_u0,crdt,sys_clk,FALSE,u_sys_pll/u_pll
u_hcm/tm_u0/qmu_top_u0,qmu_top,sys_clk,FALSE,u_sys_pll/u_pll
u_hcm/tm_u0/qmu_top_u0/qmu_u0,qmu,qmu_sys_clk,FALSE,
u_hcm/tm_u0/qmu_top_u0/qmu_u1,qmu,qmu_sys_clk,FALSE,
u_hcm/tm_u0/shap_u0,shap,sys_clk,FALSE,u_sys_pll/u_pll
u_hcm/tm_u0/tm_others_u0,tm_others,sys_clk,FALSE,u_sys_pll/u_pll
u_hcm/lif_u0/fxsch_u0/fxsch_ipro_crm_top_u0,fxsch_ipro_crm_top,lif_sys_clk,TRUE,
u_hcm/lif_u0/fxsch_u0/fxsch_opro_top_u0,fxsch_opro_top,lif_sys_clk,TRUE,
u_hcm/lif_u0/lif0_u0,lif0,salina_cpu_clk,TRUE,
u_hcm/lif_u0/lif0_u1,lif02,salina_cpu_clk,TRUE,
u_hcm/lif_u0/lif1_u0,lif1,salina_cpu_clk,TRUE,
u_hcm/lif_u0/lif12_u0,lif12,salina_cpu_clk,TRUE,
u_hcm/lif_u0/lif2_u0,lif2,salina_cpu_clk,TRUE,
u_hcm/lif_u0/lifcc_u0,lifcc,sys_clk,TRUE,u_sys_pll/u_pll
u_hcm/lif_u0/lifcc_u0,lifcc,salina_cpu_clk,TRUE,
u_hcm/lif_u0/rce_24_ch_1_u0/falcon_top_v1_u0/pcs_top_v1_u0/pcs,pcs_v1,pcs_clk,TRUE,
u_hcm/lif_u0/rce_24_ch_u0/falcon_top_v0_u0/pcs_top_v0_u0/pcs,pcs_v0,pcs_clk,TRUE,
u_hcm/mmu_u0/s_mmu_u0,s_mmu,sys_clk,TRUE,u_sys_pll/u_pll
u_hcm/mmu_u0/st_mmu_u0/st_mmu_rd_pack_u0,st_mmu_rd_pack,sys_clk,TRUE,u_sys_pll/u_pll
u_hcm/mmu_u0/st_mmu_u0/st_mmu_wr_pack_u0,st_mmu_wr_pack,sys_clk,TRUE,u_sys_pll/u_pll
u_hcm/nppu_u0/isu_u0,isu,sys_clk,TRUE,u_sys_pll/u_pll
u_hcm/nppu_u0/odma_u0,odma,sys_clk,TRUE,u_sys_pll/u_pll
u_hcm/nppu_u0/pkt_recv_u0,pkt_recv,sys_clk,TRUE,u_sys_pll/u_pll
u_hcm/nppu_u0/pktrx_u0,pktrx,sys_clk,TRUE,u_sys_pll/u_pll
u_hcm/ppu_u0,ppu,sys_clk,TRUE,u_sys_pll/u_pll
u_hcm/ppu_u0/cluster_u0,cluster,me_core_clk,TRUE,
u_hcm/ppu_u0/cluster_u1,cluster,me_core_clk,TRUE,
u_hcm/ppu_u0/cluster_u10,cluster,me_core_clk,TRUE,
u_hcm/ppu_u0/cluster_u11,cluster,me_core_clk,TRUE,
u_hcm/ppu_u0/cluster_u12,cluster,me_core_clk,TRUE,
u_hcm/ppu_u0/cluster_u13,cluster,me_core_clk,TRUE,
u_hcm/ppu_u0/cluster_u14,cluster,me_core_clk,TRUE,
u_hcm/ppu_u0/cluster_u15,cluster,me_core_clk,TRUE,
u_hcm/ppu_u0/cluster_u2,cluster,me_core_clk,TRUE,
u_hcm/ppu_u0/cluster_u3,cluster,me_core_clk,TRUE,
u_hcm/ppu_u0/cluster_u4,cluster,me_core_clk,TRUE,
u_hcm/ppu_u0/cluster_u5,cluster,me_core_clk,TRUE,
u_hcm/ppu_u0/cluster_u6,cluster,me_core_clk,TRUE,
u_hcm/ppu_u0/cluster_u7,cluster,me_core_clk,TRUE,
u_hcm/ppu_u0/cluster_u8,cluster,me_core_clk,TRUE,
u_hcm/ppu_u0/cluster_u9,cluster,me_core_clk,TRUE,
u_hcm/sa_u0/sa_asm_u0,sa_asm,sys_clk,TRUE,u_sys_pll/u_pll
u_hcm/sa_u0/sa_xsw_u0,sa_xsw,sys_clk,TRUE,u_sys_pll/u_pll
u_hcm/se_u0/se_ex_u0/se_alg_top_u0/alg_altro_inst,alg_altro,alg_clk,TRUE,
u_hcm/se_u0/se_ex_u0/se_schd_other_u0,se_schd_other,sys_clk,TRUE,u_sys_pll/u_pll
u_hcm/se_u0/se_ex_u0/se_smmu1_u0,se_smmu1,sys_clk,TRUE,u_sys_pll/u_pll
u_hcm/se_u0/se_tcam_u0/etcam_egroup_u0,etcam_egroup_v0,sys_clk,TRUE,u_sys_pll/u_pll
u_hcm/se_u0/se_tcam_u0/etcam_egroup_u1,etcam_egroup_v1,sys_clk,TRUE,u_sys_pll/u_pll
u_hcm/se_u0/se_tcam_u0/etcam_egroup_u2,etcam_egroup_h,sys_clk,TRUE,u_sys_pll/u_pll
u_hcm/se_u0/se_tcam_u0/etcam_egroup_u3,etcam_egroup_h,sys_clk,TRUE,u_sys_pll/u_pll
u_hcm/se_u0/smmu0_u0,smmu0,sys_clk,TRUE,u_sys_pll/u_pll
u_hcm/se_u0/stat_u0,stat,sys_clk,TRUE,u_sys_pll/u_pll
u_hcm/tm_u0/crdt_u0,crdt,sys_clk,TRUE,u_sys_pll/u_pll
u_hcm/tm_u0/qmu_top_u0,qmu_top,sys_clk,TRUE,u_sys_pll/u_pll
u_hcm/tm_u0/qmu_top_u0/qmu_u0,qmu,qmu_sys_clk,TRUE,
u_hcm/tm_u0/qmu_top_u0/qmu_u1,qmu,qmu_sys_clk,TRUE,
u_hcm/tm_u0/shap_u0,shap,sys_clk,TRUE,u_sys_pll/u_pll
u_hcm/tm_u0/tm_others_u0,tm_others,sys_clk,TRUE,u_sys_pll/u_pll
